2023-05-21 18:39: Experiment log path in: C:\旧电脑文件\毕业相关\第二个模型\TATCN\TARGCN\model\experiments\PEMSD4\20230521183948
2023-05-21 19:12: **********Val Epoch 20: average Loss: 23.343310
2023-05-21 19:12: Train Epoch 21: 0/317 Loss: 23.088343
2023-05-21 19:12: Train Epoch 21: 20/317 Loss: 21.660946
2023-05-21 19:12: Train Epoch 21: 40/317 Loss: 19.669878
2023-05-21 19:12: Train Epoch 21: 60/317 Loss: 21.983583
2023-05-21 19:12: Train Epoch 21: 80/317 Loss: 16.896500
2023-05-21 19:12: Train Epoch 21: 100/317 Loss: 23.285112
2023-05-21 19:12: Train Epoch 21: 120/317 Loss: 23.922010
2023-05-21 19:12: Train Epoch 21: 140/317 Loss: 21.749956
2023-05-21 19:12: Train Epoch 21: 160/317 Loss: 18.532497
2023-05-21 19:12: Train Epoch 21: 180/317 Loss: 19.859953
2023-05-21 19:13: Train Epoch 21: 200/317 Loss: 19.866104
2023-05-21 19:13: Train Epoch 21: 220/317 Loss: 19.523798
2023-05-21 19:13: Train Epoch 21: 240/317 Loss: 20.844599
2023-05-21 19:13: Train Epoch 21: 260/317 Loss: 20.724569
2023-05-21 19:13: Train Epoch 21: 280/317 Loss: 22.729530
2023-05-21 19:13: Train Epoch 21: 300/317 Loss: 23.840117
2023-05-21 19:13: **********Train Epoch 21: averaged Loss: 21.280990, tf_ratio: 1.000000
2023-05-21 19:13: **********Val Epoch 21: average Loss: 21.973167
2023-05-21 19:13: Train Epoch 22: 0/317 Loss: 22.580297
2023-05-21 19:13: Train Epoch 22: 20/317 Loss: 21.801706
2023-05-21 19:13: Train Epoch 22: 40/317 Loss: 16.883915
2023-05-21 19:13: Train Epoch 22: 60/317 Loss: 24.486408
2023-05-21 19:14: Train Epoch 22: 80/317 Loss: 19.654270
2023-05-21 19:14: Train Epoch 22: 100/317 Loss: 19.254627
2023-05-21 19:14: Train Epoch 22: 120/317 Loss: 21.253300
2023-05-21 19:14: Train Epoch 22: 140/317 Loss: 21.181686
2023-05-21 19:14: Train Epoch 22: 160/317 Loss: 20.172724
2023-05-21 19:14: Train Epoch 22: 180/317 Loss: 20.468132
2023-05-21 19:14: Train Epoch 22: 200/317 Loss: 21.205826
2023-05-21 19:14: Train Epoch 22: 220/317 Loss: 21.680920
2023-05-21 19:14: Train Epoch 22: 240/317 Loss: 23.598272
2023-05-21 19:14: Train Epoch 22: 260/317 Loss: 21.678598
2023-05-21 19:14: Train Epoch 22: 280/317 Loss: 21.482878
2023-05-21 19:14: Train Epoch 22: 300/317 Loss: 21.388046
2023-05-21 19:15: **********Train Epoch 22: averaged Loss: 21.136665, tf_ratio: 1.000000
2023-05-21 19:15: **********Val Epoch 22: average Loss: 22.538851
2023-05-21 19:15: Train Epoch 23: 0/317 Loss: 20.218954
2023-05-21 19:15: Train Epoch 23: 20/317 Loss: 19.457693
2023-05-21 19:15: Train Epoch 23: 40/317 Loss: 18.720676
2023-05-21 19:15: Train Epoch 23: 60/317 Loss: 21.927479
2023-05-21 19:15: Train Epoch 23: 80/317 Loss: 20.557167
2023-05-21 19:15: Train Epoch 23: 100/317 Loss: 20.475538
2023-05-21 19:15: Train Epoch 23: 120/317 Loss: 17.963053
2023-05-21 19:15: Train Epoch 23: 140/317 Loss: 20.742350
2023-05-21 19:15: Train Epoch 23: 160/317 Loss: 21.530857
2023-05-21 19:15: Train Epoch 23: 180/317 Loss: 21.318623
2023-05-21 19:16: Train Epoch 23: 200/317 Loss: 23.037790
2023-05-21 19:16: Train Epoch 23: 220/317 Loss: 21.630133
2023-05-21 19:16: Train Epoch 23: 240/317 Loss: 23.332108
2023-05-21 19:16: Train Epoch 23: 260/317 Loss: 20.174709
2023-05-21 19:16: Train Epoch 23: 280/317 Loss: 17.459112
2023-05-21 19:16: Train Epoch 23: 300/317 Loss: 21.848734
2023-05-21 19:16: **********Train Epoch 23: averaged Loss: 21.108087, tf_ratio: 1.000000
2023-05-21 19:16: **********Val Epoch 23: average Loss: 21.908791
2023-05-21 19:16: Train Epoch 24: 0/317 Loss: 25.386362
2023-05-21 19:16: Train Epoch 24: 20/317 Loss: 21.430820
2023-05-21 19:16: Train Epoch 24: 40/317 Loss: 20.093868
2023-05-21 19:16: Train Epoch 24: 60/317 Loss: 22.055380
2023-05-21 19:17: Train Epoch 24: 80/317 Loss: 21.436907
2023-05-21 19:17: Train Epoch 24: 100/317 Loss: 22.533207
2023-05-21 19:17: Train Epoch 24: 120/317 Loss: 22.652311
2023-05-21 19:17: Train Epoch 24: 140/317 Loss: 17.695423
2023-05-21 19:17: Train Epoch 24: 160/317 Loss: 20.786137
2023-05-21 19:17: Train Epoch 24: 180/317 Loss: 22.873817
2023-05-21 19:17: Train Epoch 24: 200/317 Loss: 20.565660
2023-05-21 19:17: Train Epoch 24: 220/317 Loss: 17.023796
2023-05-21 19:17: Train Epoch 24: 240/317 Loss: 18.478407
2023-05-21 19:17: Train Epoch 24: 260/317 Loss: 18.288828
2023-05-21 19:17: Train Epoch 24: 280/317 Loss: 19.980862
2023-05-21 19:17: Train Epoch 24: 300/317 Loss: 21.118698
2023-05-21 19:18: **********Train Epoch 24: averaged Loss: 21.127952, tf_ratio: 1.000000
2023-05-21 19:18: **********Val Epoch 24: average Loss: 22.200588
2023-05-21 19:18: Train Epoch 25: 0/317 Loss: 21.059404
2023-05-21 19:18: Train Epoch 25: 20/317 Loss: 19.190863
2023-05-21 19:18: Train Epoch 25: 40/317 Loss: 19.237154
2023-05-21 19:18: Train Epoch 25: 60/317 Loss: 21.976170
2023-05-21 19:18: Train Epoch 25: 80/317 Loss: 20.059055
2023-05-21 19:18: Train Epoch 25: 100/317 Loss: 22.204025
2023-05-21 19:18: Train Epoch 25: 120/317 Loss: 19.565456
2023-05-21 19:18: Train Epoch 25: 140/317 Loss: 18.115946
2023-05-21 19:18: Train Epoch 25: 160/317 Loss: 22.477222
2023-05-21 19:19: Train Epoch 25: 180/317 Loss: 21.220427
2023-05-21 19:19: Train Epoch 25: 200/317 Loss: 21.205399
2023-05-21 19:19: Train Epoch 25: 220/317 Loss: 21.681461
2023-05-21 19:19: Train Epoch 25: 240/317 Loss: 22.234989
2023-05-21 19:19: Train Epoch 25: 260/317 Loss: 23.145885
2023-05-21 19:19: Train Epoch 25: 280/317 Loss: 23.454576
2023-05-21 19:19: Train Epoch 25: 300/317 Loss: 22.360020
2023-05-21 19:19: **********Train Epoch 25: averaged Loss: 21.148163, tf_ratio: 1.000000
2023-05-21 19:19: **********Val Epoch 25: average Loss: 21.524926
2023-05-21 19:19: ******Current best model saved:model_para/PEMSD4/epoch_25.pth!
2023-05-21 19:19: Train Epoch 26: 0/317 Loss: 19.612041
2023-05-21 19:19: Train Epoch 26: 20/317 Loss: 19.442284
2023-05-21 19:19: Train Epoch 26: 40/317 Loss: 19.851326
2023-05-21 19:20: Train Epoch 26: 60/317 Loss: 20.940495
2023-05-21 19:20: Train Epoch 26: 80/317 Loss: 21.940775
2023-05-21 19:20: Train Epoch 26: 100/317 Loss: 22.943396
2023-05-21 19:20: Train Epoch 26: 120/317 Loss: 21.218664
2023-05-21 19:20: Train Epoch 26: 140/317 Loss: 21.342356
2023-05-21 19:20: Train Epoch 26: 160/317 Loss: 22.156811
2023-05-21 19:20: Train Epoch 26: 180/317 Loss: 17.498976
2023-05-21 19:20: Train Epoch 26: 200/317 Loss: 21.289978
2023-05-21 19:20: Train Epoch 26: 220/317 Loss: 21.396498
2023-05-21 19:20: Train Epoch 26: 240/317 Loss: 19.972372
2023-05-21 19:20: Train Epoch 26: 260/317 Loss: 20.737972
2023-05-21 19:21: Train Epoch 26: 280/317 Loss: 23.118761
2023-05-21 19:21: Train Epoch 26: 300/317 Loss: 19.213793
2023-05-21 19:21: **********Train Epoch 26: averaged Loss: 21.013923, tf_ratio: 1.000000
2023-05-21 19:21: **********Val Epoch 26: average Loss: 21.469602
2023-05-21 19:21: ******Current best model saved:model_para/PEMSD4/epoch_26.pth!
2023-05-21 19:21: Train Epoch 27: 0/317 Loss: 21.496630
2023-05-21 19:21: Train Epoch 27: 20/317 Loss: 19.830833
2023-05-21 19:21: Train Epoch 27: 40/317 Loss: 21.197350
2023-05-21 19:21: Train Epoch 27: 60/317 Loss: 20.063314
2023-05-21 19:21: Train Epoch 27: 80/317 Loss: 19.242029
2023-05-21 19:21: Train Epoch 27: 100/317 Loss: 19.599670
2023-05-21 19:21: Train Epoch 27: 120/317 Loss: 21.289661
2023-05-21 19:21: Train Epoch 27: 140/317 Loss: 19.149647
2023-05-21 19:22: Train Epoch 27: 160/317 Loss: 23.358196
2023-05-21 19:22: Train Epoch 27: 180/317 Loss: 16.755089
2023-05-21 19:22: Train Epoch 27: 200/317 Loss: 20.411129
2023-05-21 19:22: Train Epoch 27: 220/317 Loss: 17.809160
2023-05-21 19:22: Train Epoch 27: 240/317 Loss: 19.917681
2023-05-21 19:22: Train Epoch 27: 260/317 Loss: 24.614151
2023-05-21 19:22: Train Epoch 27: 280/317 Loss: 17.619335
2023-05-21 19:22: Train Epoch 27: 300/317 Loss: 22.410000
2023-05-21 19:22: **********Train Epoch 27: averaged Loss: 20.801732, tf_ratio: 1.000000
2023-05-21 19:22: **********Val Epoch 27: average Loss: 21.895968
2023-05-21 19:22: Train Epoch 28: 0/317 Loss: 22.334949
2023-05-21 19:22: Train Epoch 28: 20/317 Loss: 20.375292
2023-05-21 19:23: Train Epoch 28: 40/317 Loss: 20.226143
2023-05-21 19:23: Train Epoch 28: 60/317 Loss: 20.228149
2023-05-21 19:23: Train Epoch 28: 80/317 Loss: 21.998568
2023-05-21 19:23: Train Epoch 28: 100/317 Loss: 19.406971
2023-05-21 19:23: Train Epoch 28: 120/317 Loss: 21.790966
2023-05-21 19:23: Train Epoch 28: 140/317 Loss: 22.625998
2023-05-21 19:23: Train Epoch 28: 160/317 Loss: 18.625263
2023-05-21 19:23: Train Epoch 28: 180/317 Loss: 19.973967
2023-05-21 19:23: Train Epoch 28: 200/317 Loss: 18.943308
2023-05-21 19:23: Train Epoch 28: 220/317 Loss: 24.951357
2023-05-21 19:23: Train Epoch 28: 240/317 Loss: 23.432537
2023-05-21 19:24: Train Epoch 28: 260/317 Loss: 16.349380
2023-05-21 19:24: Train Epoch 28: 280/317 Loss: 22.074839
2023-05-21 19:24: Train Epoch 28: 300/317 Loss: 21.221497
2023-05-21 19:24: **********Train Epoch 28: averaged Loss: 20.910009, tf_ratio: 1.000000
2023-05-21 19:24: **********Val Epoch 28: average Loss: 22.968570
2023-05-21 19:24: Train Epoch 29: 0/317 Loss: 21.799507
2023-05-21 19:24: Train Epoch 29: 20/317 Loss: 20.440662
2023-05-21 19:24: Train Epoch 29: 40/317 Loss: 23.416489
2023-05-21 19:24: Train Epoch 29: 60/317 Loss: 20.756180
2023-05-21 19:24: Train Epoch 29: 80/317 Loss: 20.743742
2023-05-21 19:24: Train Epoch 29: 100/317 Loss: 22.586462
2023-05-21 19:24: Train Epoch 29: 120/317 Loss: 18.364584
2023-05-21 19:25: Train Epoch 29: 140/317 Loss: 22.723465
2023-05-21 19:25: Train Epoch 29: 160/317 Loss: 17.214687
2023-05-21 19:25: Train Epoch 29: 180/317 Loss: 19.622313
2023-05-21 19:25: Train Epoch 29: 200/317 Loss: 22.243093
2023-05-21 19:25: Train Epoch 29: 220/317 Loss: 19.511791
2023-05-21 19:25: Train Epoch 29: 240/317 Loss: 19.336779
2023-05-21 19:25: Train Epoch 29: 260/317 Loss: 20.463663
2023-05-21 19:25: Train Epoch 29: 280/317 Loss: 24.942797
2023-05-21 19:25: Train Epoch 29: 300/317 Loss: 19.054905
2023-05-21 19:25: **********Train Epoch 29: averaged Loss: 20.730268, tf_ratio: 1.000000
2023-05-21 19:26: **********Val Epoch 29: average Loss: 22.109115
2023-05-21 19:26: Train Epoch 30: 0/317 Loss: 23.778841
2023-05-21 19:26: Train Epoch 30: 20/317 Loss: 21.018194
2023-05-21 19:26: Train Epoch 30: 40/317 Loss: 20.176645
2023-05-21 19:26: Train Epoch 30: 60/317 Loss: 20.545441
2023-05-21 19:26: Train Epoch 30: 80/317 Loss: 18.964819
2023-05-21 19:26: Train Epoch 30: 100/317 Loss: 25.232433
2023-05-21 19:26: Train Epoch 30: 120/317 Loss: 17.556175
2023-05-21 19:26: Train Epoch 30: 140/317 Loss: 19.656378
2023-05-21 19:26: Train Epoch 30: 160/317 Loss: 21.266203
2023-05-21 19:26: Train Epoch 30: 180/317 Loss: 19.485729
2023-05-21 19:26: Train Epoch 30: 200/317 Loss: 22.101618
2023-05-21 19:26: Train Epoch 30: 220/317 Loss: 19.351246
2023-05-21 19:27: Train Epoch 30: 240/317 Loss: 21.567013
2023-05-21 19:27: Train Epoch 30: 260/317 Loss: 18.306736
2023-05-21 19:27: Train Epoch 30: 280/317 Loss: 21.382673
2023-05-21 19:27: Train Epoch 30: 300/317 Loss: 21.406658
2023-05-21 19:27: **********Train Epoch 30: averaged Loss: 20.789360, tf_ratio: 1.000000
2023-05-21 19:27: **********Val Epoch 30: average Loss: 21.367717
2023-05-21 19:27: ******Current best model saved:model_para/PEMSD4/epoch_30.pth!
2023-05-21 19:27: Train Epoch 31: 0/317 Loss: 20.215731
2023-05-21 19:27: Train Epoch 31: 20/317 Loss: 19.931009
2023-05-21 19:27: Train Epoch 31: 40/317 Loss: 19.944105
2023-05-21 19:27: Train Epoch 31: 60/317 Loss: 17.764656
2023-05-21 19:27: Train Epoch 31: 80/317 Loss: 21.972063
2023-05-21 19:28: Train Epoch 31: 100/317 Loss: 21.063782
2023-05-21 19:28: Train Epoch 31: 120/317 Loss: 20.983021
2023-05-21 19:28: Train Epoch 31: 140/317 Loss: 20.989164
2023-05-21 19:28: Train Epoch 31: 160/317 Loss: 22.107363
2023-05-21 19:28: Train Epoch 31: 180/317 Loss: 20.949190
2023-05-21 19:28: Train Epoch 31: 200/317 Loss: 22.247002
2023-05-21 19:28: Train Epoch 31: 220/317 Loss: 21.864523
2023-05-21 19:28: Train Epoch 31: 240/317 Loss: 20.393854
2023-05-21 19:28: Train Epoch 31: 260/317 Loss: 19.904409
2023-05-21 19:28: Train Epoch 31: 280/317 Loss: 24.540052
2023-05-21 19:28: Train Epoch 31: 300/317 Loss: 19.051878
2023-05-21 19:28: **********Train Epoch 31: averaged Loss: 20.749736, tf_ratio: 1.000000
2023-05-21 19:29: **********Val Epoch 31: average Loss: 22.139233
2023-05-21 19:29: Train Epoch 32: 0/317 Loss: 23.083469
2023-05-21 19:29: Train Epoch 32: 20/317 Loss: 19.845575
2023-05-21 19:29: Train Epoch 32: 40/317 Loss: 21.437117
2023-05-21 19:29: Train Epoch 32: 60/317 Loss: 21.277262
2023-05-21 19:29: Train Epoch 32: 80/317 Loss: 22.936472
2023-05-21 19:29: Train Epoch 32: 100/317 Loss: 22.017292
2023-05-21 19:29: Train Epoch 32: 120/317 Loss: 20.220655
2023-05-21 19:29: Train Epoch 32: 140/317 Loss: 16.929560
2023-05-21 19:29: Train Epoch 32: 160/317 Loss: 20.151510
2023-05-21 19:29: Train Epoch 32: 180/317 Loss: 20.367477
2023-05-21 19:30: Train Epoch 32: 200/317 Loss: 18.526491
2023-05-21 19:30: Train Epoch 32: 220/317 Loss: 20.690771
2023-05-21 19:30: Train Epoch 32: 240/317 Loss: 21.757950
2023-05-21 19:30: Train Epoch 32: 260/317 Loss: 20.628481
2023-05-21 19:30: Train Epoch 32: 280/317 Loss: 20.827442
2023-05-21 19:30: Train Epoch 32: 300/317 Loss: 21.578688
2023-05-21 19:30: **********Train Epoch 32: averaged Loss: 20.690891, tf_ratio: 1.000000
2023-05-21 19:30: **********Val Epoch 32: average Loss: 21.695015
2023-05-21 19:30: Train Epoch 33: 0/317 Loss: 21.283083
2023-05-21 19:30: Train Epoch 33: 20/317 Loss: 20.711637
2023-05-21 19:30: Train Epoch 33: 40/317 Loss: 21.063610
2023-05-21 19:30: Train Epoch 33: 60/317 Loss: 17.906364
2023-05-21 19:31: Train Epoch 33: 80/317 Loss: 20.145931
2023-05-21 19:31: Train Epoch 33: 100/317 Loss: 22.002092
2023-05-21 19:31: Train Epoch 33: 120/317 Loss: 22.923553
2023-05-21 19:31: Train Epoch 33: 140/317 Loss: 21.415632
2023-05-21 19:31: Train Epoch 33: 160/317 Loss: 16.897327
2023-05-21 19:31: Train Epoch 33: 180/317 Loss: 20.691267
2023-05-21 19:31: Train Epoch 33: 200/317 Loss: 19.866459
2023-05-21 19:31: Train Epoch 33: 220/317 Loss: 20.884678
2023-05-21 19:31: Train Epoch 33: 240/317 Loss: 20.605125
2023-05-21 19:31: Train Epoch 33: 260/317 Loss: 19.828737
2023-05-21 19:31: Train Epoch 33: 280/317 Loss: 19.311411
2023-05-21 19:31: Train Epoch 33: 300/317 Loss: 19.553513
2023-05-21 19:31: **********Train Epoch 33: averaged Loss: 20.643245, tf_ratio: 1.000000
2023-05-21 19:32: **********Val Epoch 33: average Loss: 21.731337
2023-05-21 19:32: Train Epoch 34: 0/317 Loss: 20.762360
2023-05-21 19:32: Train Epoch 34: 20/317 Loss: 20.666935
2023-05-21 19:32: Train Epoch 34: 40/317 Loss: 23.033291
2023-05-21 19:32: Train Epoch 34: 60/317 Loss: 20.751278
2023-05-21 19:32: Train Epoch 34: 80/317 Loss: 21.866247
2023-05-21 19:32: Train Epoch 34: 100/317 Loss: 19.554230
2023-05-21 19:32: Train Epoch 34: 120/317 Loss: 19.421412
2023-05-21 19:32: Train Epoch 34: 140/317 Loss: 17.859381
2023-05-21 19:32: Train Epoch 34: 160/317 Loss: 21.796490
2023-05-21 19:32: Train Epoch 34: 180/317 Loss: 20.464849
2023-05-21 19:32: Train Epoch 34: 200/317 Loss: 20.232416
2023-05-21 19:33: Train Epoch 34: 220/317 Loss: 22.060070
2023-05-21 19:33: Train Epoch 34: 240/317 Loss: 21.600513
2023-05-21 19:33: Train Epoch 34: 260/317 Loss: 19.827194
2023-05-21 19:33: Train Epoch 34: 280/317 Loss: 22.787487
2023-05-21 19:33: Train Epoch 34: 300/317 Loss: 23.088226
2023-05-21 19:33: **********Train Epoch 34: averaged Loss: 20.613371, tf_ratio: 1.000000
2023-05-21 19:33: **********Val Epoch 34: average Loss: 22.236137
2023-05-21 19:33: Train Epoch 35: 0/317 Loss: 20.397181
2023-05-21 19:33: Train Epoch 35: 20/317 Loss: 20.546577
2023-05-21 19:33: Train Epoch 35: 40/317 Loss: 20.098499
2023-05-21 19:33: Train Epoch 35: 60/317 Loss: 19.274206
2023-05-21 19:33: Train Epoch 35: 80/317 Loss: 19.347466
2023-05-21 19:34: Train Epoch 35: 100/317 Loss: 23.274183
2023-05-21 19:34: Train Epoch 35: 120/317 Loss: 18.786478
2023-05-21 19:34: Train Epoch 35: 140/317 Loss: 21.225355
2023-05-21 19:34: Train Epoch 35: 160/317 Loss: 22.220577
2023-05-21 19:34: Train Epoch 35: 180/317 Loss: 18.942539
2023-05-21 19:34: Train Epoch 35: 200/317 Loss: 21.035025
2023-05-21 19:34: Train Epoch 35: 220/317 Loss: 22.461397
2023-05-21 19:34: Train Epoch 35: 240/317 Loss: 19.161995
2023-05-21 19:34: Train Epoch 35: 260/317 Loss: 19.492205
2023-05-21 19:34: Train Epoch 35: 280/317 Loss: 18.703876
2023-05-21 19:34: Train Epoch 35: 300/317 Loss: 24.128611
2023-05-21 19:34: **********Train Epoch 35: averaged Loss: 20.517467, tf_ratio: 1.000000
2023-05-21 19:35: **********Val Epoch 35: average Loss: 21.627572
2023-05-21 19:35: Train Epoch 36: 0/317 Loss: 17.663136
2023-05-21 19:35: Train Epoch 36: 20/317 Loss: 20.724625
2023-05-21 19:35: Train Epoch 36: 40/317 Loss: 19.603056
2023-05-21 19:35: Train Epoch 36: 60/317 Loss: 19.449953
2023-05-21 19:35: Train Epoch 36: 80/317 Loss: 21.382610
2023-05-21 19:35: Train Epoch 36: 100/317 Loss: 22.190756
2023-05-21 19:35: Train Epoch 36: 120/317 Loss: 20.692539
2023-05-21 19:35: Train Epoch 36: 140/317 Loss: 20.647875
2023-05-21 19:35: Train Epoch 36: 160/317 Loss: 18.745914
2023-05-21 19:35: Train Epoch 36: 180/317 Loss: 18.675312
2023-05-21 19:35: Train Epoch 36: 200/317 Loss: 19.806894
2023-05-21 19:35: Train Epoch 36: 220/317 Loss: 20.091066
2023-05-21 19:36: Train Epoch 36: 240/317 Loss: 21.744938
2023-05-21 19:36: Train Epoch 36: 260/317 Loss: 18.415453
2023-05-21 19:36: Train Epoch 36: 280/317 Loss: 19.535484
2023-05-21 19:36: Train Epoch 36: 300/317 Loss: 21.258848
2023-05-21 19:36: **********Train Epoch 36: averaged Loss: 20.473163, tf_ratio: 1.000000
2023-05-21 19:36: **********Val Epoch 36: average Loss: 22.678944
2023-05-21 19:36: Train Epoch 37: 0/317 Loss: 19.308950
2023-05-21 19:36: Train Epoch 37: 20/317 Loss: 18.678650
2023-05-21 19:36: Train Epoch 37: 40/317 Loss: 20.886837
2023-05-21 19:36: Train Epoch 37: 60/317 Loss: 19.144608
2023-05-21 19:36: Train Epoch 37: 80/317 Loss: 21.733761
2023-05-21 19:36: Train Epoch 37: 100/317 Loss: 20.209383
2023-05-21 19:37: Train Epoch 37: 120/317 Loss: 22.649244
2023-05-21 19:37: Train Epoch 37: 140/317 Loss: 22.003336
2023-05-21 19:37: Train Epoch 37: 160/317 Loss: 22.960430
2023-05-21 19:37: Train Epoch 37: 180/317 Loss: 20.375267
2023-05-21 19:37: Train Epoch 37: 200/317 Loss: 19.195692
2023-05-21 19:37: Train Epoch 37: 220/317 Loss: 19.201477
2023-05-21 19:37: Train Epoch 37: 240/317 Loss: 21.309422
2023-05-21 19:37: Train Epoch 37: 260/317 Loss: 23.138960
2023-05-21 19:37: Train Epoch 37: 280/317 Loss: 21.747881
2023-05-21 19:37: Train Epoch 37: 300/317 Loss: 20.434172
2023-05-21 19:37: **********Train Epoch 37: averaged Loss: 20.472589, tf_ratio: 1.000000
2023-05-21 19:37: **********Val Epoch 37: average Loss: 22.537795
2023-05-21 19:37: Train Epoch 38: 0/317 Loss: 23.666210
2023-05-21 19:38: Train Epoch 38: 20/317 Loss: 19.861063
2023-05-21 19:38: Train Epoch 38: 40/317 Loss: 20.140156
2023-05-21 19:38: Train Epoch 38: 60/317 Loss: 21.484873
2023-05-21 19:38: Train Epoch 38: 80/317 Loss: 20.865532
2023-05-21 19:38: Train Epoch 38: 100/317 Loss: 22.962482
2023-05-21 19:38: Train Epoch 38: 120/317 Loss: 21.657188
2023-05-21 19:38: Train Epoch 38: 140/317 Loss: 20.013527
2023-05-21 19:38: Train Epoch 38: 160/317 Loss: 20.886795
2023-05-21 19:38: Train Epoch 38: 180/317 Loss: 22.839102
2023-05-21 19:38: Train Epoch 38: 200/317 Loss: 22.580633
2023-05-21 19:38: Train Epoch 38: 220/317 Loss: 20.112455
2023-05-21 19:39: Train Epoch 38: 240/317 Loss: 20.257984
2023-05-21 19:39: Train Epoch 38: 260/317 Loss: 22.757973
2023-05-21 19:39: Train Epoch 38: 280/317 Loss: 22.574957
2023-05-21 19:39: Train Epoch 38: 300/317 Loss: 20.849768
2023-05-21 19:39: **********Train Epoch 38: averaged Loss: 20.457563, tf_ratio: 1.000000
2023-05-21 19:39: **********Val Epoch 38: average Loss: 21.383734
2023-05-21 19:39: Train Epoch 39: 0/317 Loss: 20.475317
2023-05-21 19:39: Train Epoch 39: 20/317 Loss: 18.557852
2023-05-21 19:39: Train Epoch 39: 40/317 Loss: 20.789682
2023-05-21 19:39: Train Epoch 39: 60/317 Loss: 23.689995
2023-05-21 19:39: Train Epoch 39: 80/317 Loss: 23.018549
2023-05-21 19:39: Train Epoch 39: 100/317 Loss: 20.891687
2023-05-21 19:39: Train Epoch 39: 120/317 Loss: 20.802444
2023-05-21 19:40: Train Epoch 39: 140/317 Loss: 25.349392
2023-05-21 19:40: Train Epoch 39: 160/317 Loss: 23.467251
2023-05-21 19:40: Train Epoch 39: 180/317 Loss: 21.503347
2023-05-21 19:40: Train Epoch 39: 200/317 Loss: 22.060080
2023-05-21 19:40: Train Epoch 39: 220/317 Loss: 19.912388
2023-05-21 19:40: Train Epoch 39: 240/317 Loss: 17.310556
2023-05-21 19:40: Train Epoch 39: 260/317 Loss: 18.893980
2023-05-21 19:40: Train Epoch 39: 280/317 Loss: 19.062187
2023-05-21 19:40: Train Epoch 39: 300/317 Loss: 21.537783
2023-05-21 19:40: **********Train Epoch 39: averaged Loss: 20.838118, tf_ratio: 1.000000
2023-05-21 19:40: **********Val Epoch 39: average Loss: 21.674209
2023-05-21 19:40: Train Epoch 40: 0/317 Loss: 23.468159
2023-05-21 19:41: Train Epoch 40: 20/317 Loss: 20.669207
2023-05-21 19:41: Train Epoch 40: 40/317 Loss: 22.198078
2023-05-21 19:41: Train Epoch 40: 60/317 Loss: 20.037859
2023-05-21 19:41: Train Epoch 40: 80/317 Loss: 20.844145
2023-05-21 19:41: Train Epoch 40: 100/317 Loss: 21.739546
2023-05-21 19:41: Train Epoch 40: 120/317 Loss: 21.216621
2023-05-21 19:41: Train Epoch 40: 140/317 Loss: 23.801727
2023-05-21 19:41: Train Epoch 40: 160/317 Loss: 19.504616
2023-05-21 19:41: Train Epoch 40: 180/317 Loss: 21.151751
2023-05-21 19:41: Train Epoch 40: 200/317 Loss: 18.942297
2023-05-21 19:41: Train Epoch 40: 220/317 Loss: 20.554752
2023-05-21 19:41: Train Epoch 40: 240/317 Loss: 19.432415
2023-05-21 19:42: Train Epoch 40: 260/317 Loss: 18.945156
2023-05-21 19:42: Train Epoch 40: 280/317 Loss: 19.944431
2023-05-21 19:42: Train Epoch 40: 300/317 Loss: 21.091581
2023-05-21 19:42: **********Train Epoch 40: averaged Loss: 20.441157, tf_ratio: 1.000000
2023-05-21 19:42: **********Val Epoch 40: average Loss: 21.213147
2023-05-21 19:42: ******Current best model saved:model_para/PEMSD4/epoch_40.pth!
2023-05-21 19:42: Train Epoch 41: 0/317 Loss: 19.571722
2023-05-21 19:42: Train Epoch 41: 20/317 Loss: 20.567976
2023-05-21 19:42: Train Epoch 41: 40/317 Loss: 21.982119
2023-05-21 19:42: Train Epoch 41: 60/317 Loss: 21.042833
2023-05-21 19:42: Train Epoch 41: 80/317 Loss: 18.813667
2023-05-21 19:42: Train Epoch 41: 100/317 Loss: 19.601454
2023-05-21 19:42: Train Epoch 41: 120/317 Loss: 21.914568
2023-05-21 19:43: Train Epoch 41: 140/317 Loss: 20.537741
2023-05-21 19:43: Train Epoch 41: 160/317 Loss: 19.678013
2023-05-21 19:43: Train Epoch 41: 180/317 Loss: 19.758427
2023-05-21 19:43: Train Epoch 41: 200/317 Loss: 20.369741
2023-05-21 19:43: Train Epoch 41: 220/317 Loss: 20.981482
2023-05-21 19:43: Train Epoch 41: 240/317 Loss: 19.289396
2023-05-21 19:43: Train Epoch 41: 260/317 Loss: 18.840328
2023-05-21 19:43: Train Epoch 41: 280/317 Loss: 18.449284
2023-05-21 19:43: Train Epoch 41: 300/317 Loss: 20.325722
2023-05-21 19:43: **********Train Epoch 41: averaged Loss: 20.453919, tf_ratio: 1.000000
2023-05-21 19:43: **********Val Epoch 41: average Loss: 21.175104
2023-05-21 19:43: ******Current best model saved:model_para/PEMSD4/epoch_41.pth!
2023-05-21 19:43: Train Epoch 42: 0/317 Loss: 21.312227
2023-05-21 19:43: Train Epoch 42: 20/317 Loss: 21.498169
2023-05-21 19:44: Train Epoch 42: 40/317 Loss: 21.395775
2023-05-21 19:44: Train Epoch 42: 60/317 Loss: 19.899117
2023-05-21 19:44: Train Epoch 42: 80/317 Loss: 20.780958
2023-05-21 19:44: Train Epoch 42: 100/317 Loss: 19.408594
